Date	name	value
2015-07-07	EU 열연 수입가 (CIF) (EUR/톤)	365
2015-07-08	EU 열연 수입가 (CIF) (EUR/톤)	365
2015-07-09	EU 열연 수입가 (CIF) (EUR/톤)	365
2015-07-10	EU 열연 수입가 (CIF) (EUR/톤)	355
2015-07-13	EU 열연 수입가 (CIF) (EUR/톤)	355
2015-07-14	EU 열연 수입가 (CIF) (EUR/톤)	355
2015-07-15	EU 열연 수입가 (CIF) (EUR/톤)	355
2015-07-16	EU 열연 수입가 (CIF) (EUR/톤)	355
2015-07-17	EU 열연 수입가 (CIF) (EUR/톤)	350
2015-07-20	EU 열연 수입가 (CIF) (EUR/톤)	350
2015-07-21	EU 열연 수입가 (CIF) (EUR/톤)	350
2015-07-22	EU 열연 수입가 (CIF) (EUR/톤)	350
2015-07-23	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-07-24	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-07-27	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-07-28	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-07-29	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-07-30	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-07-31	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-08-03	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-08-04	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-08-05	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-08-06	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-08-07	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-08-10	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-08-11	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-08-12	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-08-13	EU 열연 수입가 (CIF) (EUR/톤)	347.5
2015-08-14	EU 열연 수입가 (CIF) (EUR/톤)	340
2015-08-17	EU 열연 수입가 (CIF) (EUR/톤)	335
2015-08-18	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-08-19	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-08-20	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-08-21	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-08-24	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-08-25	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-08-26	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-08-27	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-08-28	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-09-01	EU 열연 수입가 (CIF) (EUR/톤)	335
2015-09-02	EU 열연 수입가 (CIF) (EUR/톤)	335
2015-09-03	EU 열연 수입가 (CIF) (EUR/톤)	335
2015-09-04	EU 열연 수입가 (CIF) (EUR/톤)	335
2015-09-07	EU 열연 수입가 (CIF) (EUR/톤)	335
2015-09-08	EU 열연 수입가 (CIF) (EUR/톤)	335
2015-09-09	EU 열연 수입가 (CIF) (EUR/톤)	335
2015-09-10	EU 열연 수입가 (CIF) (EUR/톤)	335
2015-09-11	EU 열연 수입가 (CIF) (EUR/톤)	335
2015-09-14	EU 열연 수입가 (CIF) (EUR/톤)	335
2015-09-15	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-09-16	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-09-17	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-09-18	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-09-21	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-09-22	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-09-23	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-09-24	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-09-25	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-09-28	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-09-29	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-09-30	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-10-01	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-10-02	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-10-05	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-10-06	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-10-07	EU 열연 수입가 (CIF) (EUR/톤)	330
2015-10-08	EU 열연 수입가 (CIF) (EUR/톤)	325
2015-10-09	EU 열연 수입가 (CIF) (EUR/톤)	325
2015-10-12	EU 열연 수입가 (CIF) (EUR/톤)	325
2015-10-13	EU 열연 수입가 (CIF) (EUR/톤)	325
2015-10-14	EU 열연 수입가 (CIF) (EUR/톤)	310
2015-10-15	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-10-16	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-10-19	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-10-20	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-10-21	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-10-22	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-10-23	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-10-26	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-10-27	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-10-28	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-10-29	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-10-30	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-11-02	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-11-03	EU 열연 수입가 (CIF) (EUR/톤)	300
2015-11-04	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-11-05	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-11-06	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-11-09	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-10	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-11	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-12	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-13	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-16	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-17	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-18	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-19	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-20	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-23	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-24	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-25	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-26	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-27	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-11-30	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-12-01	EU 열연 수입가 (CIF) (EUR/톤)	290
2015-12-02	EU 열연 수입가 (CIF) (EUR/톤)	292.5
2015-12-03	EU 열연 수입가 (CIF) (EUR/톤)	292.5
2015-12-04	EU 열연 수입가 (CIF) (EUR/톤)	292.5
2015-12-07	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-08	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-09	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-10	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-11	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-14	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-15	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-16	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-17	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-18	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-21	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-22	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-23	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-24	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-29	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-30	EU 열연 수입가 (CIF) (EUR/톤)	295
2015-12-31	EU 열연 수입가 (CIF) (EUR/톤)	295
2016-01-04	EU 열연 수입가 (CIF) (EUR/톤)	295
2016-01-05	EU 열연 수입가 (CIF) (EUR/톤)	295
2016-01-06	EU 열연 수입가 (CIF) (EUR/톤)	295
2016-01-07	EU 열연 수입가 (CIF) (EUR/톤)	295
2016-01-08	EU 열연 수입가 (CIF) (EUR/톤)	295
2016-01-11	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-01-12	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-01-13	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-01-14	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-01-15	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-01-18	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-01-19	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-01-20	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-01-21	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-01-22	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-01-25	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-01-26	EU 열연 수입가 (CIF) (EUR/톤)	305
2016-01-27	EU 열연 수입가 (CIF) (EUR/톤)	305
2016-01-28	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-01-29	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-01	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-02	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-03	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-04	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-05	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-08	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-09	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-10	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-11	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-12	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-15	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-16	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-17	EU 열연 수입가 (CIF) (EUR/톤)	295
2016-02-18	EU 열연 수입가 (CIF) (EUR/톤)	295
2016-02-19	EU 열연 수입가 (CIF) (EUR/톤)	297.5
2016-02-22	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-23	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-24	EU 열연 수입가 (CIF) (EUR/톤)	300
2016-02-25	EU 열연 수입가 (CIF) (EUR/톤)	302.5
2016-02-26	EU 열연 수입가 (CIF) (EUR/톤)	302.5
2016-02-29	EU 열연 수입가 (CIF) (EUR/톤)	302.5
2016-03-01	EU 열연 수입가 (CIF) (EUR/톤)	305
2016-03-02	EU 열연 수입가 (CIF) (EUR/톤)	305
2016-03-03	EU 열연 수입가 (CIF) (EUR/톤)	305
2016-03-04	EU 열연 수입가 (CIF) (EUR/톤)	305
2016-03-07	EU 열연 수입가 (CIF) (EUR/톤)	305
2016-03-08	EU 열연 수입가 (CIF) (EUR/톤)	305
2016-03-09	EU 열연 수입가 (CIF) (EUR/톤)	305
2016-03-10	EU 열연 수입가 (CIF) (EUR/톤)	305
2016-03-11	EU 열연 수입가 (CIF) (EUR/톤)	305
2016-03-14	EU 열연 수입가 (CIF) (EUR/톤)	305
2016-03-15	EU 열연 수입가 (CIF) (EUR/톤)	305
2016-03-16	EU 열연 수입가 (CIF) (EUR/톤)	315
2016-03-17	EU 열연 수입가 (CIF) (EUR/톤)	315
2016-03-18	EU 열연 수입가 (CIF) (EUR/톤)	315
2016-03-21	EU 열연 수입가 (CIF) (EUR/톤)	340
2016-03-22	EU 열연 수입가 (CIF) (EUR/톤)	350
2016-03-23	EU 열연 수입가 (CIF) (EUR/톤)	350
2016-03-24	EU 열연 수입가 (CIF) (EUR/톤)	350
2016-03-29	EU 열연 수입가 (CIF) (EUR/톤)	350
2016-03-30	EU 열연 수입가 (CIF) (EUR/톤)	350
2016-03-31	EU 열연 수입가 (CIF) (EUR/톤)	357.5
2016-04-01	EU 열연 수입가 (CIF) (EUR/톤)	357.5
2016-04-04	EU 열연 수입가 (CIF) (EUR/톤)	365
2016-04-05	EU 열연 수입가 (CIF) (EUR/톤)	375
2016-04-06	EU 열연 수입가 (CIF) (EUR/톤)	375
2016-04-07	EU 열연 수입가 (CIF) (EUR/톤)	375
2016-04-08	EU 열연 수입가 (CIF) (EUR/톤)	375
2016-04-11	EU 열연 수입가 (CIF) (EUR/톤)	375
2016-04-12	EU 열연 수입가 (CIF) (EUR/톤)	375
2016-04-13	EU 열연 수입가 (CIF) (EUR/톤)	375
2016-04-14	EU 열연 수입가 (CIF) (EUR/톤)	375
2016-04-15	EU 열연 수입가 (CIF) (EUR/톤)	375
2016-04-18	EU 열연 수입가 (CIF) (EUR/톤)	375
2016-04-19	EU 열연 수입가 (CIF) (EUR/톤)	380
2016-04-20	EU 열연 수입가 (CIF) (EUR/톤)	380
2016-04-21	EU 열연 수입가 (CIF) (EUR/톤)	380
2016-04-22	EU 열연 수입가 (CIF) (EUR/톤)	380
2016-04-25	EU 열연 수입가 (CIF) (EUR/톤)	395
2016-04-26	EU 열연 수입가 (CIF) (EUR/톤)	395
2016-04-27	EU 열연 수입가 (CIF) (EUR/톤)	415
2016-04-28	EU 열연 수입가 (CIF) (EUR/톤)	415
2016-04-29	EU 열연 수입가 (CIF) (EUR/톤)	415
2016-05-03	EU 열연 수입가 (CIF) (EUR/톤)	415
2016-05-04	EU 열연 수입가 (CIF) (EUR/톤)	415
2016-05-05	EU 열연 수입가 (CIF) (EUR/톤)	430
2016-05-06	EU 열연 수입가 (CIF) (EUR/톤)	430
2016-05-09	EU 열연 수입가 (CIF) (EUR/톤)	430
2016-05-10	EU 열연 수입가 (CIF) (EUR/톤)	430
2016-05-11	EU 열연 수입가 (CIF) (EUR/톤)	430
2016-05-12	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-05-13	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-05-16	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-05-17	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-05-18	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-05-19	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-05-20	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-05-23	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-05-24	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-05-25	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-05-26	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-05-27	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-05-31	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-06-01	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-06-02	EU 열연 수입가 (CIF) (EUR/톤)	430
2016-06-03	EU 열연 수입가 (CIF) (EUR/톤)	430
2016-06-06	EU 열연 수입가 (CIF) (EUR/톤)	430
2016-06-07	EU 열연 수입가 (CIF) (EUR/톤)	430
2016-06-08	EU 열연 수입가 (CIF) (EUR/톤)	430
2016-06-09	EU 열연 수입가 (CIF) (EUR/톤)	430
2016-06-10	EU 열연 수입가 (CIF) (EUR/톤)	430
2016-06-13	EU 열연 수입가 (CIF) (EUR/톤)	425
2016-06-14	EU 열연 수입가 (CIF) (EUR/톤)	425
2016-06-15	EU 열연 수입가 (CIF) (EUR/톤)	420
2016-06-16	EU 열연 수입가 (CIF) (EUR/톤)	420
2016-06-17	EU 열연 수입가 (CIF) (EUR/톤)	420
2016-06-20	EU 열연 수입가 (CIF) (EUR/톤)	420
2016-06-21	EU 열연 수입가 (CIF) (EUR/톤)	420
2016-06-22	EU 열연 수입가 (CIF) (EUR/톤)	405
2016-06-23	EU 열연 수입가 (CIF) (EUR/톤)	405
2016-06-24	EU 열연 수입가 (CIF) (EUR/톤)	405
2016-06-27	EU 열연 수입가 (CIF) (EUR/톤)	405
2016-06-28	EU 열연 수입가 (CIF) (EUR/톤)	400
2016-06-29	EU 열연 수입가 (CIF) (EUR/톤)	400
2016-06-30	EU 열연 수입가 (CIF) (EUR/톤)	395
2016-07-01	EU 열연 수입가 (CIF) (EUR/톤)	395
2016-07-04	EU 열연 수입가 (CIF) (EUR/톤)	392.5
2016-07-05	EU 열연 수입가 (CIF) (EUR/톤)	392.5
2016-07-06	EU 열연 수입가 (CIF) (EUR/톤)	392.5
2016-07-07	EU 열연 수입가 (CIF) (EUR/톤)	392.5
2016-07-08	EU 열연 수입가 (CIF) (EUR/톤)	392.5
2016-07-11	EU 열연 수입가 (CIF) (EUR/톤)	392.5
2016-07-12	EU 열연 수입가 (CIF) (EUR/톤)	397.5
2016-07-13	EU 열연 수입가 (CIF) (EUR/톤)	397.5
2016-07-14	EU 열연 수입가 (CIF) (EUR/톤)	397.5
2016-07-15	EU 열연 수입가 (CIF) (EUR/톤)	397.5
2016-07-18	EU 열연 수입가 (CIF) (EUR/톤)	397.5
2016-07-19	EU 열연 수입가 (CIF) (EUR/톤)	397.5
2016-07-20	EU 열연 수입가 (CIF) (EUR/톤)	395
2016-07-21	EU 열연 수입가 (CIF) (EUR/톤)	397.5
2016-07-22	EU 열연 수입가 (CIF) (EUR/톤)	397.5
2016-07-25	EU 열연 수입가 (CIF) (EUR/톤)	400
2016-07-26	EU 열연 수입가 (CIF) (EUR/톤)	400
2016-07-27	EU 열연 수입가 (CIF) (EUR/톤)	400
2016-07-28	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-07-29	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-01	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-02	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-03	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-04	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-05	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-08	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-09	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-10	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-11	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-12	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-15	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-16	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-17	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-18	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-19	EU 열연 수입가 (CIF) (EUR/톤)	402.5
2016-08-22	EU 열연 수입가 (CIF) (EUR/톤)	405
2016-08-23	EU 열연 수입가 (CIF) (EUR/톤)	405
2016-08-24	EU 열연 수입가 (CIF) (EUR/톤)	405
2016-08-25	EU 열연 수입가 (CIF) (EUR/톤)	405
2016-08-26	EU 열연 수입가 (CIF) (EUR/톤)	405
2016-08-30	EU 열연 수입가 (CIF) (EUR/톤)	405
2016-08-31	EU 열연 수입가 (CIF) (EUR/톤)	415
2016-09-01	EU 열연 수입가 (CIF) (EUR/톤)	417.5
2016-09-02	EU 열연 수입가 (CIF) (EUR/톤)	417.5
2016-09-05	EU 열연 수입가 (CIF) (EUR/톤)	417.5
2016-09-06	EU 열연 수입가 (CIF) (EUR/톤)	417.5
2016-09-07	EU 열연 수입가 (CIF) (EUR/톤)	417.5
2016-09-08	EU 열연 수입가 (CIF) (EUR/톤)	417.5
2016-09-09	EU 열연 수입가 (CIF) (EUR/톤)	417.5
2016-09-12	EU 열연 수입가 (CIF) (EUR/톤)	417.5
2016-09-13	EU 열연 수입가 (CIF) (EUR/톤)	417.5
2016-09-14	EU 열연 수입가 (CIF) (EUR/톤)	417.5
2016-09-15	EU 열연 수입가 (CIF) (EUR/톤)	420
2016-09-16	EU 열연 수입가 (CIF) (EUR/톤)	425
2016-09-19	EU 열연 수입가 (CIF) (EUR/톤)	425
2016-09-20	EU 열연 수입가 (CIF) (EUR/톤)	425
2016-09-21	EU 열연 수입가 (CIF) (EUR/톤)	427.5
2016-09-22	EU 열연 수입가 (CIF) (EUR/톤)	427.5
2016-09-23	EU 열연 수입가 (CIF) (EUR/톤)	427.5
2016-09-26	EU 열연 수입가 (CIF) (EUR/톤)	427.5
2016-09-27	EU 열연 수입가 (CIF) (EUR/톤)	427.5
2016-09-28	EU 열연 수입가 (CIF) (EUR/톤)	427.5
2016-09-29	EU 열연 수입가 (CIF) (EUR/톤)	427.5
2016-09-30	EU 열연 수입가 (CIF) (EUR/톤)	427.5
2016-10-03	EU 열연 수입가 (CIF) (EUR/톤)	427.5
2016-10-04	EU 열연 수입가 (CIF) (EUR/톤)	427.5
2016-10-05	EU 열연 수입가 (CIF) (EUR/톤)	427.5
2016-10-06	EU 열연 수입가 (CIF) (EUR/톤)	425
2016-10-07	EU 열연 수입가 (CIF) (EUR/톤)	417.5
2016-10-10	EU 열연 수입가 (CIF) (EUR/톤)	417.5
2016-10-11	EU 열연 수입가 (CIF) (EUR/톤)	417.5
2016-10-12	EU 열연 수입가 (CIF) (EUR/톤)	425
2016-10-13	EU 열연 수입가 (CIF) (EUR/톤)	425
2016-10-14	EU 열연 수입가 (CIF) (EUR/톤)	425
2016-10-17	EU 열연 수입가 (CIF) (EUR/톤)	427.5
2016-10-18	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-10-19	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-10-20	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-10-21	EU 열연 수입가 (CIF) (EUR/톤)	435
2016-10-24	EU 열연 수입가 (CIF) (EUR/톤)	445
2016-10-25	EU 열연 수입가 (CIF) (EUR/톤)	450
2016-10-26	EU 열연 수입가 (CIF) (EUR/톤)	450
2016-10-27	EU 열연 수입가 (CIF) (EUR/톤)	450
2016-10-28	EU 열연 수입가 (CIF) (EUR/톤)	450
2016-10-31	EU 열연 수입가 (CIF) (EUR/톤)	452.5
2016-11-01	EU 열연 수입가 (CIF) (EUR/톤)	452.5
2016-11-02	EU 열연 수입가 (CIF) (EUR/톤)	452.5
2016-11-03	EU 열연 수입가 (CIF) (EUR/톤)	452.5
2016-11-04	EU 열연 수입가 (CIF) (EUR/톤)	452.5
2016-11-07	EU 열연 수입가 (CIF) (EUR/톤)	452.5
2016-11-08	EU 열연 수입가 (CIF) (EUR/톤)	452.5
2016-11-09	EU 열연 수입가 (CIF) (EUR/톤)	460
2016-11-10	EU 열연 수입가 (CIF) (EUR/톤)	465
2016-11-11	EU 열연 수입가 (CIF) (EUR/톤)	465
2016-11-14	EU 열연 수입가 (CIF) (EUR/톤)	465
2016-11-15	EU 열연 수입가 (CIF) (EUR/톤)	470
2016-11-16	EU 열연 수입가 (CIF) (EUR/톤)	480
2016-11-17	EU 열연 수입가 (CIF) (EUR/톤)	485
2016-11-18	EU 열연 수입가 (CIF) (EUR/톤)	485
2016-11-21	EU 열연 수입가 (CIF) (EUR/톤)	495
2016-11-22	EU 열연 수입가 (CIF) (EUR/톤)	505
2016-11-23	EU 열연 수입가 (CIF) (EUR/톤)	505
2016-11-24	EU 열연 수입가 (CIF) (EUR/톤)	505
2016-11-25	EU 열연 수입가 (CIF) (EUR/톤)	505
2016-11-28	EU 열연 수입가 (CIF) (EUR/톤)	510
2016-11-29	EU 열연 수입가 (CIF) (EUR/톤)	520
2016-11-30	EU 열연 수입가 (CIF) (EUR/톤)	512.5
2016-12-01	EU 열연 수입가 (CIF) (EUR/톤)	512.5
2016-12-02	EU 열연 수입가 (CIF) (EUR/톤)	512.5
2016-12-05	EU 열연 수입가 (CIF) (EUR/톤)	512.5
2016-12-06	EU 열연 수입가 (CIF) (EUR/톤)	512.5
2016-12-07	EU 열연 수입가 (CIF) (EUR/톤)	512.5
2016-12-08	EU 열연 수입가 (CIF) (EUR/톤)	512.5
2016-12-09	EU 열연 수입가 (CIF) (EUR/톤)	512.5
2016-12-12	EU 열연 수입가 (CIF) (EUR/톤)	512.5
2016-12-13	EU 열연 수입가 (CIF) (EUR/톤)	515
2016-12-14	EU 열연 수입가 (CIF) (EUR/톤)	515
2016-12-15	EU 열연 수입가 (CIF) (EUR/톤)	515
2016-12-16	EU 열연 수입가 (CIF) (EUR/톤)	515
2016-12-19	EU 열연 수입가 (CIF) (EUR/톤)	515
2016-12-20	EU 열연 수입가 (CIF) (EUR/톤)	515
2016-12-21	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2016-12-22	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2016-12-23	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2016-12-28	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2016-12-29	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2016-12-30	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2017-01-03	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2017-01-04	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2017-01-05	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2017-01-06	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2017-01-09	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2017-01-10	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2017-01-11	EU 열연 수입가 (CIF) (EUR/톤)	522.5
2017-01-12	EU 열연 수입가 (CIF) (EUR/톤)	525
2017-01-13	EU 열연 수입가 (CIF) (EUR/톤)	530
2017-01-16	EU 열연 수입가 (CIF) (EUR/톤)	530
2017-01-17	EU 열연 수입가 (CIF) (EUR/톤)	530
2017-01-18	EU 열연 수입가 (CIF) (EUR/톤)	530
2017-01-19	EU 열연 수입가 (CIF) (EUR/톤)	530
2017-01-20	EU 열연 수입가 (CIF) (EUR/톤)	530
2017-01-23	EU 열연 수입가 (CIF) (EUR/톤)	520
2017-01-24	EU 열연 수입가 (CIF) (EUR/톤)	520
2017-01-25	EU 열연 수입가 (CIF) (EUR/톤)	522.5
2017-01-26	EU 열연 수입가 (CIF) (EUR/톤)	522.5
2017-01-27	EU 열연 수입가 (CIF) (EUR/톤)	522.5
2017-01-30	EU 열연 수입가 (CIF) (EUR/톤)	525
2017-01-31	EU 열연 수입가 (CIF) (EUR/톤)	525
2017-02-01	EU 열연 수입가 (CIF) (EUR/톤)	525
2017-02-02	EU 열연 수입가 (CIF) (EUR/톤)	525
2017-02-03	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2017-02-06	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2017-02-07	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2017-02-08	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2017-02-09	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2017-02-10	EU 열연 수입가 (CIF) (EUR/톤)	515
2017-02-13	EU 열연 수입가 (CIF) (EUR/톤)	515
2017-02-14	EU 열연 수입가 (CIF) (EUR/톤)	515
2017-02-15	EU 열연 수입가 (CIF) (EUR/톤)	515
2017-02-16	EU 열연 수입가 (CIF) (EUR/톤)	520
2017-02-17	EU 열연 수입가 (CIF) (EUR/톤)	520
2017-02-20	EU 열연 수입가 (CIF) (EUR/톤)	515
2017-02-21	EU 열연 수입가 (CIF) (EUR/톤)	517.5
2017-02-22	EU 열연 수입가 (CIF) (EUR/톤)	522.5
2017-02-23	EU 열연 수입가 (CIF) (EUR/톤)	522.5
